"can";"be able to";"";[sound:videos_bsl_signstation_can.mp4];"https://media.signbsl.com/videos/bsl/signstation/can.mp4";"<i>can</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/can";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary"
"can";"airtight sealed metal container for food or drink or paint etc.";"";[sound:videos_bsl_signstation_can-2.mp4];"https://media.signbsl.com/videos/bsl/signstation/can-2.mp4";"<i>can</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/can";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary"
"after";"happening at a time subsequent to a reference time";"""he apologized subsequently""; ""he's going to the store but he'll be back here later""; ""it didn't happen until afterward""; ""two hours after that"";";[sound:videos_bsl_signstation_later.mp4];"https://media.signbsl.com/videos/bsl/signstation/later.mp4";"<i>later</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/after";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary Signature_Level_1_Award"
"story";"a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program";"""his narrative was interesting""; ""Disney's stories entertain adults as well as children"";";[sound:videos_bsl_signstation_story.mp4];"https://media.signbsl.com/videos/bsl/signstation/story.mp4";"<i>story</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/story";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"story";"structure consisting of a room or set of rooms comprising a single level of a multilevel building";"""what level is the office on?"";";[sound:videos_wolver_mp4_eng_level_8839.mp4];"https://media.signbsl.com/videos/wolver/mp4/eng_level_8839.mp4";"<i>level</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/story";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"story";"a trivial lie";"""he told a fib about eating his spinach""; ""how can I stop my child from telling stories?"";";[sound:videos_bsl_signstation_fib.mp4];"https://media.signbsl.com/videos/bsl/signstation/fib.mp4";"<i>fib</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/story";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"before";"at or in the front";"""I see the lights of a town ahead""; ""the road ahead is foggy""; ""staring straight ahead""; ""we couldn't see over the heads of the people in front""; ""with the cross of Jesus marching on before"";";[sound:videos_bsl_signstation_ahead.mp4];"https://media.signbsl.com/videos/bsl/signstation/ahead.mp4";"<i>ahead</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/before";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary"
"before";"earlier in time; previously";"""I had known her before""; ""as I said before""; ""he called me the day before but your call had come even earlier""; ""her parents had died four years earlier""; ""I mentioned that problem earlier"";";[sound:videos_bsl_signstation_earlier.mp4];"https://media.signbsl.com/videos/bsl/signstation/earlier.mp4";"<i>earlier</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/before";"9";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary"
"food";"any substance that can be metabolized by an organism to give energy and build tissue";"";[sound:videos_bsl_signstation_food.mp4];"https://media.signbsl.com/videos/bsl/signstation/food.mp4";"<i>food</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/food";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award"
"food";"any solid substance (as opposed to liquid) that is used as a source of nourishment";"""food and drink"";";[sound:videos_bsl_signmonkey_mp4_food.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/food.mp4";"<i>food</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe <a href=""https://www.signmonkey.net/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/food";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary Signature_Level_1_Award"
