"period";"the monthly discharge of blood from the uterus of nonpregnant women from puberty to menopause";"""the women were sickly and subject to excessive menstruation""; ""a woman does not take the gout unless her menses be stopped""--Hippocrates; ""the semen begins to;";[sound:videos_ssc_period.mp4];"https://media.signbsl.com/videos/ssc/period.mp4";"<i>period</i> <span style=""color:#666; font-size:80%;"">- Scottish Sensory Centre <a href=""http://www.ssc.education.ed.ac.uk/BSL/biology/period.html"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/period";"3";""
"period";"an amount of time";"""a time period of 30 years""; ""hastened the period of time of his recovery""; ""Picasso's blue period"";";[sound:videos_bsl_signstation_period.mp4];"https://media.signbsl.com/videos/bsl/signstation/period.mp4";"<i>period</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/period";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"period";"the monthly discharge of blood from the uterus of nonpregnant women from puberty to menopause";"""the women were sickly and subject to excessive menstruation""; ""a woman does not take the gout unless her menses be stopped""--Hippocrates; ""the semen begins to;";[sound:videos_ssc_period.mp4];"https://media.signbsl.com/videos/ssc/period.mp4";"<i>period</i> <span style=""color:#666; font-size:80%;"">- Scottish Sensory Centre <a href=""http://www.ssc.education.ed.ac.uk/BSL/biology/period.html"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/period";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"blood";"the fluid (red in vertebrates) that is pumped by the heart";"""blood carries oxygen and nutrients to the tissues and carries waste products away""; ""the ancients believed that blood was the seat of the emotions"";";[sound:videos_bsl_signstation_blood.mp4];"https://media.signbsl.com/videos/bsl/signstation/blood.mp4";"<i>blood</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/blood";"8";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"blood";"the descendants of one individual";"""his entire lineage has been warriors"";";[sound:videos_wolver_mp4_sci_pedigr_6240.mp4];"https://media.signbsl.com/videos/wolver/mp4/sci_pedigr_6240.mp4";"<i>pedigree</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/blood";"8";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"letter";"a written message addressed to a person or organization";"""mailed an indignant letter to the editor"";";[sound:videos_bsl_signstation_letter.mp4];"https://media.signbsl.com/videos/bsl/signstation/letter.mp4";"<i>letter</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/letter";"5";"GCSE_vocabulary"
"letter";"the conventional characters of the alphabet used to represent speech";"""his grandmother taught him his letters"";";[sound:videos_bsl_signon_mp4_msw30.mp4];"https://media.signbsl.com/videos/bsl/signon/mp4/msw30.mp4";"<i>letter</i>";"https://www.signbsl.com/sign/letter";"5";"GCSE_vocabulary"
"fail";"fail to do something; leave something undone";"""She failed to notice that her child was no longer in his crib""; ""The secretary failed to call the customer and the company lost the account"";";[sound:videos_bsl_signstation_fail.mp4];"https://media.signbsl.com/videos/bsl/signstation/fail.mp4";"<i>fail</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/fail";"5";""
"crime";"(criminal law) an act punishable by law; usually considered an evil act";"""a long record of crimes"";";[sound:videos_bsl_signstation_crime.mp4];"https://media.signbsl.com/videos/bsl/signstation/crime.mp4";"<i>crime</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/crime";"1";""
"soldier";"an enlisted man or woman who serves in an army";"""the soldiers stood at attention"";";[sound:videos_bsl_signstation_soldier.mp4];"https://media.signbsl.com/videos/bsl/signstation/soldier.mp4";"<i>soldier</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/soldier";"2";""
"strike";"a group's refusal to work in protest against low pay or bad work conditions";"""the strike lasted more than a month before it was settled"";";[sound:videos_bsl_signstation_strike.mp4];"https://media.signbsl.com/videos/bsl/signstation/strike.mp4";"<i>strike</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/strike";"6";""
"strike";"a conspicuous success";"""that song was his first hit and marked the beginning of his career""; ""that new Broadway show is a real smasher""; ""the party went with a bang"";";[sound:videos_bsl_youtube_mp4_iTjiYcrmFAw.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/iTjiYcrmFAw.mp4";"<i>Hit</i> <span style=""color:#666; font-size:80%;"">- SignMedia SMART <a href=""https://www.signmediasmart.com/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/strike";"6";""
"strike";"remove by erasing or crossing out";"""Please strike this remark from the record"";";[sound:videos_bsl_bslfirst_mp4_996278821.mp4];"https://media.signbsl.com/videos/bsl/bslfirst/mp4/996278821.mp4";"<i>Excise</i> <span style=""color:#666; font-size:80%;"">- BSL First <a href=""https://bslfirst.com/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/strike";"6";""
"costume";"the attire worn in a play or at a fancy dress ball";"""he won the prize for best costume"";";[sound:videos_wolver_mp4_art_costum_4073.mp4];"https://media.signbsl.com/videos/wolver/mp4/art_costum_4073.mp4";"<i>costumes</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/costume";"3";""
"costume";"dress in a costume";"""We dressed up for Halloween as pumpkins"";";[sound:videos_bsl_uploads_mp4_costume.mp4];"https://media.signbsl.com/videos/bsl/uploads/mp4/costume.mp4";"<i>costume</i> <span style=""color:#666; font-size:80%;"">- SignBSL</span>";"https://www.signbsl.com/sign/costume";"3";""
"bat";"nocturnal mouselike mammal with forelimbs modified to form membranous wings and anatomical adaptations for echolocation by which they navigate";"";[sound:videos_bsl_deafway_mp4_Bat.mp4];"https://media.signbsl.com/videos/bsl/deafway/mp4/Bat.mp4";"<i>Bat</i> <span style=""color:#666; font-size:80%;"">- Deafway <a href=""https://deafway.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/bat";"5";"GCSE_vocabulary GCSE_vocabulary"
"bat";"strike with, or as if with a baseball bat";"""bat the ball"";";[sound:videos_bsl_signstation_bat.mp4];"https://media.signbsl.com/videos/bsl/signstation/bat.mp4";"<i>bat</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/bat";"5";"GCSE_vocabulary GCSE_vocabulary"
"bat";"a bat used in playing cricket";"";[sound:videos_bsl_youtube_mp4_ZTXRZnHhfQk.mp4];"https://media.signbsl.com/videos/bsl/youtube/mp4/ZTXRZnHhfQk.mp4";"<i>cricket bat</i> <span style=""color:#666; font-size:80%;"">- National Deaf Children's Society <a href=""https://www.ndcs.org.uk/"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/bat";"5";"GCSE_vocabulary GCSE_vocabulary"
"cowboy";"a hired hand who tends cattle and performs other duties on horseback";"";[sound:videos_bsl_signstation_cowboy.mp4];"https://media.signbsl.com/videos/bsl/signstation/cowboy.mp4";"<i>cowboy</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/cowboy";"1";""
"exam";"a set of questions or exercises evaluating skill or knowledge";"""when the test was stolen the professor had to make a new set of questions"";";[sound:videos_bsl_signstation_exam.mp4];"https://media.signbsl.com/videos/bsl/signstation/exam.mp4";"<i>exam</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/exam";"4";""
"sack";"the termination of someone's employment (leaving them free to depart)";"";[sound:videos_bsl_signstation_sack.mp4];"https://media.signbsl.com/videos/bsl/signstation/sack.mp4";"<i>sack</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/sack";"1";"GCSE_vocabulary"
"fired";"having lost your job";"";[sound:videos_wolver_mp4_4020_Fired.mp4];"https://media.signbsl.com/videos/wolver/mp4/4020_Fired.mp4";"<i>fired</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/fired";"1";""
"TV show";"a program broadcast by television";"";[sound:videos_bsl_gpnhs_mp4_tv-program.mp4];"https://media.signbsl.com/videos/bsl/gpnhs/mp4/tv-program.mp4";"<i>tv program</i>";"https://www.signbsl.com/sign/tv-show";"1";""
"Frankenstein";"the monster created by Frankenstein in a gothic novel by Mary Wollstonecraft Shelley (the creator's name is commonly used to refer to his creation)";"";[sound:videos_bsl_uploads_mp4_frankenstein.mp4];"https://media.signbsl.com/videos/bsl/uploads/mp4/frankenstein.mp4";"<i>Frankenstein</i> <span style=""color:#666; font-size:80%;"">- SignBSL</span>";"https://www.signbsl.com/sign/frankenstein";"1";"GCSE_vocabulary"
"dolphin";"any of various small toothed whales with a beaklike snout; larger than porpoises";"";[sound:videos_bsl_signstation_dolphin.mp4];"https://media.signbsl.com/videos/bsl/signstation/dolphin.mp4";"<i>dolphin</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/dolphin";"3";"GCSE_vocabulary"
"batman";"a fictional superhero appearing in American comic books published by DC Comics";"";[sound:videos_bsl_acemahbaz_mp4_Batman.mp4];"https://media.signbsl.com/videos/bsl/acemahbaz/mp4/Batman.mp4";"<i>Batman</i> <span style=""color:#666; font-size:80%;"">- Ace Mahbaz <a href=""https://twitter.com/acemahbaz"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/batman";"1";"GCSE_vocabulary GCSE_vocabulary"
"Sunday";"first day of the week; observed as a day of rest and worship by most Christians";"";[sound:videos_bsl_signstation_Sunday.mp4];"https://media.signbsl.com/videos/bsl/signstation/Sunday.mp4";"<i>Sunday</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/sunday";"7";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"blonde";"being or having light colored skin and hair and usually blue or gray eyes";"""blond Scandinavians""; ""a house full of light-haired children"";";[sound:videos_bsl_signmonkey_mp4_blonde.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/blonde.mp4";"<i>blonde</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe</span>";"https://www.signbsl.com/sign/blonde";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"blond";"being or having light colored skin and hair and usually blue or gray eyes";"""blond Scandinavians""; ""a house full of light-haired children"";";[sound:videos_bsl_signmonkey_mp4_blonde.mp4];"https://media.signbsl.com/videos/bsl/signmonkey/mp4/blonde.mp4";"<i>blonde</i> <span style=""color:#666; font-size:80%;"">- Karl O'Keeffe</span>";"https://www.signbsl.com/sign/blond";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
