"case";"a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy";"""the family brought suit against the landlord"";";[sound:videos_bsl_signstation_case.mp4];"https://media.signbsl.com/videos/bsl/signstation/case.mp4";"<i>case</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/case";"1";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"court";"an assembly (including one or more judges) to conduct judicial business";"";[sound:videos_bsl_signstation_court.mp4];"https://media.signbsl.com/videos/bsl/signstation/court.mp4";"<i>court</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/court";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"court";"a yard wholly or partly surrounded by walls or buildings";"""the house was built around an inner court"";";[sound:videos_wolver_mp4_eng_court__8943.mp4];"https://media.signbsl.com/videos/wolver/mp4/eng_court__8943.mp4";"<i>courtyard</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/court";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"type";"a subdivision of a particular kind of thing";"""what type of sculpture do you prefer?"";";[sound:videos_bsl_signstation_type.mp4];"https://media.signbsl.com/videos/bsl/signstation/type.mp4";"<i>type</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/types";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"huge";"unusually great in size or amount or degree or especially extent or scope";"""huge government spending""; ""huge country estates""; ""huge popular demand for higher education""; ""a huge wave""; ""the Los Angeles aqueduct winds like an immense snake along the base;";[sound:videos_bsl_signstation_huge.mp4];"https://media.signbsl.com/videos/bsl/signstation/huge.mp4";"<i>huge</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/huge";"1";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"radio";"medium for communication";"";[sound:videos_bsl_signstation_radio.mp4];"https://media.signbsl.com/videos/bsl/signstation/radio.mp4";"<i>radio</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/radio";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"radio";"a communication system based on broadcasting electromagnetic waves";"";[sound:videos_ict_mp4_1016_wireless.mp4];"https://media.signbsl.com/videos/ict/mp4/1016_wireless.mp4";"<i>wireless</i> <span style=""color:#666; font-size:80%;"">- QIA Dictionary of ICT</span>";"https://www.signbsl.com/sign/radio";"5";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"dance";"taking a series of rhythmical steps (and movements) in time to music";"";[sound:videos_bsl_signstation_dance.mp4];"https://media.signbsl.com/videos/bsl/signstation/dance.mp4";"<i>dance</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/dance";"7";"GCSE_vocabulary GCSE_vocabulary"
"stress";"(psychology) a state of mental or emotional strain or suspense";"""he suffered from fatigue and emotional tension""; ""stress is a vasoconstrictor"";";[sound:videos_bsl_signstation_stress.mp4];"https://media.signbsl.com/videos/bsl/signstation/stress.mp4";"<i>stress</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/stress";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"stress";"(physics) force that produces strain on a physical body";"""the intensity of stress is expressed in units of force divided by units of area"";";[sound:videos_wolver_mp4_eng_stress_8752.mp4];"https://media.signbsl.com/videos/wolver/mp4/eng_stress_8752.mp4";"<i>stress</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/stress";"3";"GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
