"just";"and nothing more";"""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment"";";[sound:videos_bsl_signstation_only.mp4];"https://media.signbsl.com/videos/bsl/signstation/only.mp4";"<i>only</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/just";"8";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"just";"free from favoritism or self-interest or bias or deception; or conforming with established standards or rules";"""a fair referee""; ""fair deal""; ""on a fair footing""; ""a fair fight""; ""by fair means or foul"";";[sound:videos_bsl_signstation_fair.mp4];"https://media.signbsl.com/videos/bsl/signstation/fair.mp4";"<i>fair</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/just";"8";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"water";"binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent";"";[sound:videos_bsl_signstation_water.mp4];"https://media.signbsl.com/videos/bsl/signstation/water.mp4";"<i>water</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/water";"7";"GCSE_vocabulary Signature_Level_1_Award"
"water";"liquid excretory product";"""there was blood in his urine""; ""the child had to make water"";";[sound:videos_ssc_urine.mp4];"https://media.signbsl.com/videos/ssc/urine.mp4";"<i>urine</i> <span style=""color:#666; font-size:80%;"">- Scottish Sensory Centre <a href=""http://www.ssc.education.ed.ac.uk/BSL/biology/urine.html"" rel=""nofollow"" target=""_blank"">More details</a></span>";"https://www.signbsl.com/sign/water";"7";"GCSE_vocabulary Signature_Level_1_Award"
"oil";"a slippery or viscous liquid or liquefiable substance not miscible with water";"";[sound:videos_bsl_signstation_oil.mp4];"https://media.signbsl.com/videos/bsl/signstation/oil.mp4";"<i>oil</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/oil";"6";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"oil";"administer an oil or ointment to ; often in a religious ceremony of blessing";"";[sound:videos_cs_mp4_Seggy_Anoint.mp4];"https://media.signbsl.com/videos/cs/mp4/Seggy_Anoint.mp4";"<i>anoint</i> <span style=""color:#666; font-size:80%;"">- Christian Signs</span>";"https://www.signbsl.com/sign/oil";"6";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"glass";"a brittle transparent solid with irregular atomic structure";"";[sound:videos_wolver_mp4_3162_Glass.mp4];"https://media.signbsl.com/videos/wolver/mp4/3162_Glass.mp4";"<i>glass</i> <span style=""color:#666; font-size:80%;"">- University of Wolverhampton</span>";"https://www.signbsl.com/sign/glass";"4";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"glass";"a glass container for holding liquids while drinking";"";[sound:videos_bsl_signstation_glass.mp4];"https://media.signbsl.com/videos/bsl/signstation/glass.mp4";"<i>glass</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/glass";"4";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary GCSE_vocabulary"
"dinner";"the main meal of the day served in the evening or at midday";"""dinner will be at 8""; ""on Sundays they had a large dinner when they returned from church"";";[sound:videos_bsl_signstation_dinner.mp4];"https://media.signbsl.com/videos/bsl/signstation/dinner.mp4";"<i>dinner</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/dinner";"6";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary"
"restaurant";"a building where people go to eat";"";[sound:videos_bsl_signstation_restaurant.mp4];"https://media.signbsl.com/videos/bsl/signstation/restaurant.mp4";"<i>restaurant</i> <span style=""color:#666; font-size:80%;"">- University of Bristol &amp; Deaf Studies Trust</span>";"https://www.signbsl.com/sign/restaurant";"3";"GCSE_vocabulary Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award Signature_Level_1_Award GCSE_vocabulary"
